Bob Training On size: w=5, h=5, c=4
batch,num_episodes,win_rate,min_score,avg_score,max_score,avg_length,actor_loss,value_loss,entropy_loss
6300,850,0.0541,-15.0000,-13.5647,20.0000,11.7612,-0.867523,0.031803,-0.033192
6400,848,0.0519,-15.0000,-13.5554,20.0000,11.7913,0.102436,1.807080,-0.033435
6500,851,0.0588,-15.0000,-13.4019,20.0000,11.7521,0.136001,1.814520,-0.033909
6600,847,0.0543,-15.0000,-13.4711,20.0000,11.8064,-0.020635,2.336142,-0.033229
6700,849,0.0577,-15.0000,-13.3687,20.0000,11.7797,0.204789,1.032150,-0.033489
6800,849,0.0518,-15.0000,-13.5925,20.0000,11.7762,0.102499,1.807046,-0.033551
6900,852,0.0599,-15.0000,-13.3275,20.0000,11.7477,0.161025,0.726584,-0.033316
7000,851,0.0646,-15.0000,-13.0905,20.0000,11.7462,0.084661,1.982057,-0.033494
7100,846,0.0473,-15.0000,-13.6288,20.0000,11.8180,-0.838543,0.015319,-0.033553
7200,849,0.0542,-15.0000,-13.4217,20.0000,11.7845,-0.476277,0.009863,-0.032837
7300,843,0.0403,-15.0000,-13.8909,20.0000,11.8565,0.305405,0.007396,-0.032888
7400,855,0.0713,-15.0000,-12.9942,20.0000,11.7018,0.535111,0.056521,-0.033212
7500,850,0.0565,-15.0000,-13.3765,20.0000,11.7624,-0.008746,0.002262,-0.033013
7600,851,0.0611,-15.0000,-13.2844,20.0000,11.7438,0.223720,0.025547,-0.032656
7700,851,0.0588,-15.0000,-13.3314,20.0000,11.7603,-0.053436,0.473901,-0.032830
7800,851,0.0588,-15.0000,-13.2961,20.0000,11.7497,0.238491,4.016332,-0.034150
7900,849,0.0565,-15.0000,-13.3392,20.0000,11.7809,-0.420041,0.002396,-0.032267
8000,845,0.0521,-15.0000,-13.5680,20.0000,11.8213,0.179263,0.019648,-0.033134
8100,850,0.0553,-15.0000,-13.4706,20.0000,11.7765,0.184169,0.003189,-0.033162
8200,847,0.0555,-15.0000,-13.4120,20.0000,11.8017,0.130503,1.814466,-0.033198
8300,854,0.0738,-15.0000,-12.9274,20.0000,11.7131,0.741683,0.017992,-0.033107
8400,848,0.0566,-15.0000,-13.4080,20.0000,11.7830,0.124775,1.992087,-0.033131
8500,850,0.0600,-15.0000,-13.3412,20.0000,11.7659,-0.794414,0.002926,-0.033055
8600,851,0.0599,-15.0000,-13.3255,20.0000,11.7521,0.248073,0.001207,-0.033343
8700,847,0.0460,-15.0000,-13.7957,20.0000,11.8158,0.931012,0.035884,-0.032391
8800,850,0.0541,-15.0000,-13.4941,20.0000,11.7612,0.049109,3.247960,-0.033337
8900,846,0.0449,-15.0000,-13.6229,20.0000,11.8144,0.136749,1.626445,-0.033917
9000,851,0.0646,-15.0000,-13.1786,20.0000,11.7568,-0.847124,0.010491,-0.033280
9100,851,0.0623,-15.0000,-13.2080,20.0000,11.7544,0.755084,0.037622,-0.032442
9200,848,0.0566,-15.0000,-13.4611,20.0000,11.7877,0.311893,0.017910,-0.032995
9300,851,0.0658,-15.0000,-13.1551,20.0000,11.7427,-0.493131,0.002471,-0.032596
9400,853,0.0598,-15.0000,-13.4525,20.0000,11.7351,-0.028281,2.313562,-0.032768
9500,850,0.0624,-15.0000,-13.2412,20.0000,11.7553,0.034061,1.087335,-0.033417
9600,847,0.0508,-15.0000,-13.6482,20.0000,11.8087,0.033682,2.152474,-0.033828
9700,848,0.0448,-15.0000,-13.7146,20.0000,11.8007,-0.566938,0.001788,-0.032865
9800,848,0.0590,-15.0000,-13.3255,20.0000,11.7866,-0.488211,0.031284,-0.033312
9900,851,0.0623,-15.0000,-13.2609,20.0000,11.7474,0.662695,0.046481,-0.033134
10000,850,0.0565,-15.0000,-13.4294,20.0000,11.7647,0.338061,0.002439,-0.033299
10100,850,0.0541,-15.0000,-13.4412,20.0000,11.7706,0.058434,1.818051,-0.033395
10200,847,0.0508,-15.0000,-13.4888,20.0000,11.8052,0.735853,0.003579,-0.033494
10300,848,0.0542,-15.0000,-13.3137,20.0000,11.7854,0.464431,0.004619,-0.033037
10400,850,0.0588,-15.0000,-13.4529,20.0000,11.7682,-0.894840,0.004564,-0.033139
10500,851,0.0588,-15.0000,-13.3314,20.0000,11.7532,0.178687,3.239767,-0.033948
