Bob Training On size: w=5, h=5, c=4
batch,num_episodes,win_rate,min_score,avg_score,max_score,avg_length,actor_loss,value_loss,entropy_loss
5300,1772,0.1891,-10.0000,-6.2190,10.0000,11.2878,-0.003605,1.246584,-0.032786
5400,1769,0.1849,-10.0000,-6.3030,10.0000,11.3086,0.002986,1.638938,-0.033401
5500,1752,0.1695,-10.0000,-6.6096,10.0000,11.4098,0.006336,1.214209,-0.033017
5600,1767,0.1771,-10.0000,-6.4573,10.0000,11.3248,0.008536,1.319266,-0.032623
5700,1776,0.1830,-10.0000,-6.3401,10.0000,11.2573,-0.007592,1.621600,-0.033333
5800,1772,0.1845,-10.0000,-6.3093,10.0000,11.2901,-0.006327,5.116801,-0.034539
5900,1759,0.1660,-10.0000,-6.6799,10.0000,11.3655,0.004966,2.590735,-0.033842
6000,1771,0.1807,-10.0000,-6.3862,10.0000,11.2936,-0.014966,2.008038,-0.033378
6100,1768,0.1838,-10.0000,-6.3235,10.0000,11.3145,0.003722,2.284005,-0.032748
6200,1766,0.1812,-10.0000,-6.3760,10.0000,11.3267,-0.004937,5.066201,-0.034507
6300,1769,0.1849,-10.0000,-6.3030,10.0000,11.3036,-0.002392,1.184316,-0.033274
6400,1766,0.1818,-10.0000,-6.3647,10.0000,11.3216,0.008107,2.480572,-0.033534
6500,1770,0.1859,-10.0000,-6.2825,10.0000,11.2994,0.008679,4.325718,-0.033717
6600,1766,0.1857,-10.0000,-6.2854,10.0000,11.3279,0.002547,0.417010,-0.032650
6700,1755,0.1641,-10.0000,-6.7179,10.0000,11.3983,-0.004064,2.385192,-0.032521
6800,1775,0.1955,-10.0000,-6.0901,10.0000,11.2631,0.000394,2.168387,-0.032955
6900,1767,0.1822,-10.0000,-6.3554,10.0000,11.3220,-0.016287,2.611731,-0.033546
7000,1769,0.1815,-10.0000,-6.3708,10.0000,11.3041,-0.019213,1.930154,-0.033322
7100,1778,0.1839,-10.0000,-6.3217,10.0000,11.2475,-0.002242,4.372978,-0.034152
7200,1771,0.1767,-10.0000,-6.4653,10.0000,11.2931,-0.014578,3.375625,-0.033460
7300,1768,0.1917,-10.0000,-6.1652,10.0000,11.3117,-0.018944,0.314585,-0.032879
7400,1777,0.1947,-10.0000,-6.1058,10.0000,11.2583,-0.010070,0.054381,-0.032252
7500,1778,0.1997,-10.0000,-6.0067,10.0000,11.2503,-0.003495,1.744935,-0.033485
7600,1769,0.1815,-10.0000,-6.3708,10.0000,11.3058,0.001432,2.890254,-0.033196
7700,1774,0.1945,-10.0000,-6.1105,10.0000,11.2728,0.011587,1.721832,-0.033379
7800,1766,0.1835,-10.0000,-6.3307,10.0000,11.3250,0.004756,2.759310,-0.033123
7900,1776,0.1881,-10.0000,-6.2387,10.0000,11.2568,-0.005474,3.443542,-0.033731
8000,1772,0.1902,-10.0000,-6.1964,10.0000,11.2912,-0.005635,2.167816,-0.033125
8100,1763,0.1832,-10.0000,-6.3358,10.0000,11.3426,0.008811,2.911089,-0.033583
8100,1768,0.1759,-10.0000,-6.4819,10.0000,11.3088,0.013206,2.846385,-0.033810
8200,1768,0.1787,-10.0000,-6.4253,10.0000,11.3128,-0.002731,2.129003,-0.033227
8300,1764,0.1763,-10.0000,-6.4739,10.0000,11.3362,0.009143,2.450473,-0.033373
8400,1772,0.1930,-10.0000,-6.1400,10.0000,11.2867,-0.000065,0.687174,-0.033108
8500,1769,0.1837,-10.0000,-6.3256,10.0000,11.3064,0.019674,2.090160,-0.033044
8600,1766,0.1840,-10.0000,-6.3194,10.0000,11.3233,-0.001881,1.363187,-0.033328
8700,1758,0.1752,-10.0000,-6.4960,10.0000,11.3794,0.005467,1.993640,-0.033394
8800,1770,0.1797,-10.0000,-6.4068,10.0000,11.2989,-0.012927,0.788642,-0.033206
8900,1778,0.1912,-10.0000,-6.1755,10.0000,11.2480,-0.002123,3.814985,-0.034020
9000,1762,0.1856,-10.0000,-6.2883,10.0000,11.3524,-0.006886,1.276286,-0.033391
9100,1770,0.1898,-10.0000,-6.2034,10.0000,11.3017,0.013542,2.067232,-0.033005
9200,1773,0.1963,-10.0000,-6.0745,10.0000,11.2786,0.010355,2.560981,-0.033782
9300,1784,0.1996,-10.0000,-6.0090,10.0000,11.2147,0.014129,2.191943,-0.032967
9400,1773,0.1951,-10.0000,-6.0970,10.0000,11.2792,-0.007981,0.552610,-0.032614
9500,1768,0.1804,-10.0000,-6.3914,10.0000,11.3094,0.001731,1.227808,-0.033336
9600,1782,0.1964,-10.0000,-6.0718,10.0000,11.2267,-0.001339,1.246569,-0.032889
9700,1777,0.1970,-10.0000,-6.0608,10.0000,11.2515,0.001245,2.766007,-0.033112
9800,1768,0.1844,-10.0000,-6.3122,10.0000,11.3133,0.007601,3.723845,-0.033713
9900,1766,0.1727,-10.0000,-6.5459,10.0000,11.3245,-0.006891,1.207147,-0.033472
10000,1768,0.1782,-10.0000,-6.4367,10.0000,11.3094,-0.006564,1.127583,-0.032918
10100,1775,0.2011,-10.0000,-5.9775,10.0000,11.2727,0.007212,1.455070,-0.033398
10200,1779,0.1945,-10.0000,-6.1102,10.0000,11.2378,0.004106,1.822183,-0.033460
10300,1763,0.1724,-10.0000,-6.5513,10.0000,11.3460,-0.006422,3.333885,-0.033485
10400,1764,0.1712,-10.0000,-6.5760,10.0000,11.3396,0.013119,2.016992,-0.033385
10500,1761,0.1766,-10.0000,-6.4679,10.0000,11.3549,0.003657,2.652456,-0.033483
10600,1770,0.1853,-10.0000,-6.2938,10.0000,11.3034,-0.000080,1.680135,-0.032239
10700,1776,0.1948,-10.0000,-6.1036,10.0000,11.2584,0.005445,1.730376,-0.033001
10800,1767,0.1822,-10.0000,-6.3554,10.0000,11.3214,-0.010074,1.579723,-0.032831
10900,1768,0.1861,-10.0000,-6.2783,10.0000,11.3128,0.004782,3.722030,-0.033017
11000,1781,0.2061,-10.0000,-5.8787,10.0000,11.2252,-0.004399,0.008783,-0.032622
11100,1769,0.1877,-10.0000,-6.2465,10.0000,11.3070,-0.011905,1.098757,-0.033443
11200,1771,0.1880,-10.0000,-6.2394,10.0000,11.2953,0.010117,2.035253,-0.033165
11300,1761,0.1692,-10.0000,-6.6156,10.0000,11.3532,-0.003741,0.578592,-0.032887
11400,1777,0.1981,-10.0000,-6.0383,10.0000,11.2555,0.014063,1.886691,-0.033084
11500,1779,0.1922,-10.0000,-6.1551,10.0000,11.2423,0.005334,0.028390,-0.032561
11600,1781,0.2083,-10.0000,-5.8338,10.0000,11.2319,-0.023186,1.960719,-0.032343
11700,1815,0.2468,-10.0000,-5.0634,10.0000,11.0215,-0.005557,2.421856,-0.029859
11800,1844,0.2966,-10.0000,-4.0672,10.0000,10.8433,-0.000993,1.628785,-0.025534
11900,1848,0.2754,-10.0000,-4.4913,10.0000,10.8203,-0.007498,2.909681,-0.025138
12000,1901,0.3430,-10.0000,-3.1405,10.0000,10.5224,0.005930,3.815403,-0.025565
12100,1928,0.3662,-10.0000,-2.6763,10.0000,10.3766,-0.002129,3.583178,-0.025591
12200,1924,0.3581,-10.0000,-2.8378,10.0000,10.3919,-0.004090,3.342516,-0.024216
12300,1998,0.3809,-10.0000,-2.3824,10.0000,10.0080,-0.008308,6.452979,-0.022032
12400,2137,0.4558,-10.0000,-0.8844,10.0000,9.3636,-0.010903,5.399039,-0.021034
12500,2317,0.5546,-10.0000,1.0919,10.0000,8.6306,-0.018793,5.261197,-0.018378
12600,2438,0.6161,-10.0000,2.3216,10.0000,8.2026,-0.001859,5.548286,-0.014286
12700,2500,0.6328,-10.0000,2.6560,10.0000,8.0000,-0.020743,5.221547,-0.013548
12800,2515,0.6306,-10.0000,2.6123,10.0000,7.9523,-0.004448,5.487276,-0.013295
12900,2553,0.6428,-10.0000,2.8555,10.0000,7.8359,-0.004468,5.085985,-0.014101
13000,2639,0.6635,-10.0000,3.2702,10.0000,7.5748,-0.021550,4.900713,-0.012267
13100,2846,0.7245,-10.0000,4.4905,10.0000,7.0309,-0.021153,3.987315,-0.013339
13200,2981,0.7585,-10.0000,5.1694,10.0000,6.7078,-0.003599,4.831914,-0.009492
13300,2881,0.7348,-10.0000,4.6963,10.0000,6.9431,-0.012558,2.423715,-0.010952
13400,3067,0.7750,-10.0000,5.5005,10.0000,6.5214,-0.009652,2.877570,-0.011874
13500,3168,0.7825,-10.0000,5.6503,10.0000,6.3125,0.005751,4.121963,-0.010734
13600,3448,0.8237,-10.0000,6.4733,10.0000,5.8005,-0.006092,4.719406,-0.009878
13700,3445,0.8305,-10.0000,6.6096,10.0000,5.8058,0.006263,2.985152,-0.010853
13800,3758,0.8648,-10.0000,7.2964,10.0000,5.3220,-0.016536,2.268994,-0.009057
13900,3597,0.8599,-10.0000,7.1977,10.0000,5.5596,-0.012077,3.779429,-0.009111
14000,3659,0.8590,-10.0000,7.1796,10.0000,5.4646,-0.016563,3.405540,-0.009709
14100,3590,0.8574,-10.0000,7.1476,10.0000,5.5733,0.001402,3.396729,-0.008411
14200,3915,0.8851,-10.0000,7.7011,10.0000,5.1083,-0.013291,2.264920,-0.008948
14300,4046,0.8957,-10.0000,7.9140,10.0000,4.9429,-0.013445,2.857558,-0.007713
14400,4050,0.8963,-10.0000,7.9259,10.0000,4.9378,-0.018560,1.949186,-0.009071
14500,4368,0.9217,-10.0000,8.4341,10.0000,4.5797,-0.008813,2.721413,-0.007717
14600,4352,0.9242,-10.0000,8.4835,10.0000,4.5954,-0.021073,3.053073,-0.007824
14700,4339,0.9209,-10.0000,8.4190,10.0000,4.6096,-0.015650,1.542482,-0.009250
14800,4438,0.9202,-10.0000,8.4047,10.0000,4.5061,-0.005594,2.617482,-0.008184
14900,4495,0.9301,-10.0000,8.6029,10.0000,4.4498,-0.003747,1.443081,-0.009195
15000,4543,0.9392,-10.0000,8.7849,10.0000,4.4015,-0.024200,2.147122,-0.009988
15100,4614,0.9400,-10.0000,8.7993,10.0000,4.3353,-0.007830,0.070676,-0.010718
15200,4554,0.9368,-10.0000,8.7352,10.0000,4.3917,-0.000749,1.724598,-0.010431
15300,4383,0.9297,-10.0000,8.5946,10.0000,4.5624,0.006584,0.977080,-0.009075
15400,4691,0.9444,-10.0000,8.8872,10.0000,4.2631,-0.019935,2.412086,-0.010427
15500,4662,0.9477,-10.0000,8.9532,10.0000,4.2909,-0.007114,1.369642,-0.010626
15600,4663,0.9472,-10.0000,8.9449,10.0000,4.2893,-0.019974,0.846630,-0.010205
15700,4597,0.9500,-10.0000,8.9993,10.0000,4.3509,-0.014476,1.317894,-0.011836
15800,4606,0.9481,-10.0000,8.9622,10.0000,4.3415,-0.005332,0.792943,-0.011687
15900,4978,0.9650,-10.0000,9.3009,10.0000,4.0181,-0.013344,0.427319,-0.009285
16000,4892,0.9608,-10.0000,9.2150,10.0000,4.0885,0.006801,1.113335,-0.008470
16100,5119,0.9728,-10.0000,9.4569,10.0000,3.9062,-0.006804,0.629768,-0.008417
16200,4807,0.9592,-10.0000,9.1845,10.0000,4.1616,-0.006920,0.734389,-0.009961
16300,4542,0.9454,-10.0000,8.9080,10.0000,4.4029,-0.022601,1.150757,-0.012863
16400,4657,0.9547,-10.0000,9.0938,10.0000,4.2946,-0.015604,0.790448,-0.011349
16500,4935,0.9607,-10.0000,9.2138,10.0000,4.0531,-0.005712,2.271909,-0.009022
16600,4943,0.9654,-10.0000,9.3081,10.0000,4.0461,-0.023334,1.401353,-0.009660
16600,5077,0.9667,-10.0000,9.3343,10.0000,3.9387,-0.009069,0.149877,-0.009860
16700,5078,0.9714,-10.0000,9.4289,10.0000,3.9390,-0.000653,1.366471,-0.010406
16800,5149,0.9703,-10.0000,9.4057,10.0000,3.8841,0.012176,0.476794,-0.009568
16900,5090,0.9694,-10.0000,9.3870,10.0000,3.9297,-0.018225,0.414971,-0.009202
17000,5073,0.9691,-10.0000,9.3810,10.0000,3.9424,-0.000129,0.284640,-0.008832
17100,3081,0.6972,-10.0000,3.9435,10.0000,6.4888,-0.003162,2.949513,-0.008700
17200,3053,0.6908,-10.0000,3.8159,10.0000,6.5522,-0.006699,3.419772,-0.007704
17300,3013,0.6824,-10.0000,3.6475,10.0000,6.6389,-0.001546,3.730512,-0.008231
17400,3093,0.7045,-10.0000,4.0899,10.0000,6.4656,0.000496,4.229675,-0.008739
17500,3112,0.7073,-10.0000,4.1452,10.0000,6.4258,0.003277,3.497175,-0.008098
17600,3113,0.7045,-10.0000,4.0893,10.0000,6.4234,-0.005329,3.132058,-0.007639
17700,3189,0.7215,-10.0000,4.4309,10.0000,6.2719,-0.014972,3.167180,-0.008891
17800,3089,0.6996,-10.0000,3.9916,10.0000,6.4775,-0.008126,1.745368,-0.007755
17900,3146,0.7155,-10.0000,4.3102,10.0000,6.3563,-0.017225,3.335124,-0.007349
18000,3147,0.7159,-10.0000,4.3184,10.0000,6.3546,0.010751,3.449540,-0.007236
