Alice Training On size: w=8, h=8, c=4
batch,num_episodes,win_rate,min_score,avg_score,max_score,avg_length,actor_loss,value_loss,entropy_loss
15600,532,0.3233,-10.0000,-3.5338,10.0000,18.7914,0.323575,1.307109,-0.032079
15700,531,0.3202,-10.0000,-3.5970,10.0000,18.8286,0.408154,5.179014,-0.036280
15600,545,0.3119,-10.0000,-3.7615,10.0000,18.3339,0.096297,4.266746,-0.039227
15700,541,0.3050,-10.0000,-3.9002,10.0000,18.4603,0.569013,7.879120,-0.038221
15800,544,0.2978,-10.0000,-4.0441,10.0000,18.4044,0.175491,7.340495,-0.036209
15900,526,0.3137,-10.0000,-3.7262,10.0000,19.0228,-0.318676,3.121864,-0.034499
16000,550,0.2727,-10.0000,-4.5455,10.0000,18.1564,-0.064593,2.672654,-0.037609
16100,547,0.2962,-10.0000,-4.0768,10.0000,18.2633,0.208159,1.669442,-0.034376
16200,565,0.2850,-10.0000,-4.3009,10.0000,17.7062,0.387099,3.733223,-0.034334
16300,549,0.2969,-10.0000,-4.0619,10.0000,18.2441,0.124326,1.991555,-0.030939
16400,555,0.3027,-10.0000,-3.9459,10.0000,18.0252,0.214960,5.289691,-0.035933
16500,546,0.3114,-10.0000,-3.7729,10.0000,18.3095,0.163578,4.724665,-0.034477
16600,543,0.3057,-10.0000,-3.8858,10.0000,18.3886,0.055313,4.822809,-0.036885
16700,580,0.2724,-10.0000,-4.5517,10.0000,17.2690,-0.063849,3.386378,-0.037674
16800,534,0.3034,-10.0000,-3.9326,10.0000,18.7079,-0.061882,1.890103,-0.035046
16900,549,0.3115,-10.0000,-3.7705,10.0000,18.2186,0.328695,6.229156,-0.039067
17000,558,0.3172,-10.0000,-3.6559,10.0000,17.9104,-0.207550,1.198779,-0.035885
17100,557,0.2926,-10.0000,-4.1472,10.0000,17.9749,0.266499,5.034477,-0.037504
17200,534,0.3146,-10.0000,-3.7079,10.0000,18.7172,0.723936,5.858256,-0.033515
17300,550,0.3200,-10.0000,-3.6000,10.0000,18.1873,-0.212987,1.942019,-0.036583
17400,518,0.3514,-10.0000,-2.9730,10.0000,19.3147,0.066931,2.842160,-0.032902
17500,507,0.3195,-10.0000,-3.6095,10.0000,19.7081,0.124525,3.851505,-0.034324
17600,511,0.3483,-10.0000,-3.0333,10.0000,19.5871,-0.217242,2.718101,-0.035278
17700,517,0.3308,-10.0000,-3.3849,10.0000,19.3462,-0.063478,1.195395,-0.031412
17800,523,0.3365,-10.0000,-3.2696,10.0000,19.1071,0.076585,3.464828,-0.033339
17900,540,0.2926,-10.0000,-4.1481,10.0000,18.5167,-0.191489,1.802109,-0.036804
18000,487,0.3696,-10.0000,-2.6078,10.0000,20.5462,0.498008,5.609313,-0.031378
18100,497,0.3501,-10.0000,-2.9980,10.0000,20.1046,-0.178145,0.994033,-0.028109
18200,491,0.3401,-10.0000,-3.1976,10.0000,20.3788,-0.242255,2.730958,-0.032259
18300,505,0.3386,-10.0000,-3.2277,10.0000,19.7980,0.102785,5.712396,-0.034545
18400,496,0.3589,-10.0000,-2.8226,10.0000,20.1230,0.399429,2.937949,-0.032338
18500,486,0.3765,-10.0000,-2.4691,10.0000,20.6070,-0.151179,5.796620,-0.036684
18600,500,0.3500,-10.0000,-3.0000,10.0000,19.9820,0.164558,3.938987,-0.032877
18700,492,0.3455,-10.0000,-3.0894,10.0000,20.3333,0.172800,1.610459,-0.032114
18800,496,0.3548,-10.0000,-2.9032,10.0000,20.1835,0.229799,1.598665,-0.029654
18900,490,0.3551,-10.0000,-2.8980,10.0000,20.4102,-0.206886,0.971335,-0.029064
19000,532,0.3233,-10.0000,-3.5338,10.0000,18.7932,-0.112106,3.808063,-0.036784
19100,517,0.3656,-10.0000,-2.6886,10.0000,19.3443,0.280121,7.396753,-0.034050
19200,544,0.3088,-10.0000,-3.8235,10.0000,18.3493,0.130185,1.697496,-0.031754
