Bob Training On size: w=7, h=7, c=4
batch,num_episodes,win_rate,min_score,avg_score,max_score,avg_length,actor_loss,value_loss,entropy_loss
0,2,0.0000,-24.3000,-22.2000,-20.1000,24.0000,0.852001,9.636984,-0.039259
100,223,0.2422,-29.8000,-14.5520,18.2000,22.3318,-0.879593,0.472798,-0.037997
200,236,0.3475,-29.6000,-10.1648,18.8000,21.2627,-0.680272,1.102600,-0.037811
300,229,0.3144,-29.8000,-11.9524,18.4000,21.8035,-0.183467,2.532003,-0.038171
400,230,0.3174,-29.7000,-11.6039,17.8000,21.7043,0.285073,7.054276,-0.040328
500,229,0.2533,-29.6000,-14.1668,19.0000,21.9039,-0.179224,1.379881,-0.038106
600,228,0.3070,-30.0000,-12.1180,19.0000,21.8553,-0.526615,0.341466,-0.037396
700,232,0.3319,-29.6000,-11.1116,19.2000,21.5862,-0.602240,14.411522,-0.041055
800,229,0.2882,-29.5000,-12.8000,18.8000,21.8690,-0.044751,13.839779,-0.038002
900,232,0.3362,-29.7000,-11.1435,19.0000,21.4957,0.162193,0.501869,-0.037441
1000,228,0.2939,-28.6000,-12.4741,18.6000,21.9079,-0.409315,1.003632,-0.037126
1100,226,0.2566,-30.3000,-13.9810,18.1000,22.2124,0.204427,0.403112,-0.037602
1200,223,0.2691,-28.7000,-13.8143,18.6000,22.3318,-0.175547,2.817649,-0.037505
1300,227,0.2643,-29.6000,-13.8048,18.3000,22.0573,-0.010167,6.046635,-0.040450
1400,231,0.3290,-30.0000,-11.0450,18.7000,21.6797,0.450885,0.423536,-0.037363
1500,229,0.3013,-28.1000,-12.1895,18.5000,21.7817,0.198688,4.648352,-0.038630
1600,228,0.2895,-29.0000,-12.7846,19.0000,21.9649,-0.422076,1.046044,-0.036060
1700,232,0.3362,-28.0000,-10.8828,19.0000,21.5517,-0.285146,0.638537,-0.036455
1800,230,0.3652,-28.3000,-9.8087,18.8000,21.6957,-0.894001,0.544394,-0.035541
1900,227,0.2687,-28.8000,-13.4502,18.8000,22.0661,-0.235404,8.123697,-0.037323
2000,229,0.2969,-29.1000,-12.1410,18.9000,21.8297,-0.170003,12.940849,-0.038783
2100,232,0.3578,-29.5000,-10.1461,19.0000,21.5345,-0.217459,4.987666,-0.037283
2200,232,0.3319,-29.3000,-11.1198,19.2000,21.5948,0.174274,7.944350,-0.040136
2300,229,0.3144,-30.3000,-11.7345,19.2000,21.8297,-0.266482,0.394206,-0.036754
2400,235,0.3319,-28.1000,-10.6770,18.9000,21.2468,-0.174953,8.093695,-0.038518
2500,226,0.2699,-29.1000,-13.3695,19.2000,22.1018,-0.383963,0.719447,-0.037224
2600,228,0.3114,-29.0000,-11.9548,18.8000,21.9868,-0.542737,0.921329,-0.038138
2700,224,0.2545,-29.5000,-13.9513,19.0000,22.3125,-0.433838,0.665133,-0.037329
2800,227,0.2775,-30.0000,-13.2233,19.0000,22.0617,-0.121151,7.951737,-0.036957
2900,228,0.2675,-29.3000,-13.4096,19.0000,21.8596,-0.593685,0.604931,-0.036578
3000,229,0.3057,-29.6000,-12.1306,18.8000,21.8210,-0.868369,1.318169,-0.036430
3100,231,0.3160,-28.8000,-11.4351,17.8000,21.7056,0.098621,7.693416,-0.039583
3200,229,0.3144,-29.8000,-12.0860,17.9000,21.7686,-0.714309,0.852572,-0.037153
3300,228,0.2807,-29.1000,-13.0083,18.9000,22.0219,0.055060,15.944453,-0.038338
3400,226,0.2389,-29.3000,-14.6774,19.6000,22.0796,0.286103,6.653606,-0.039968
3500,229,0.2620,-29.3000,-13.5380,19.0000,21.7817,-0.059003,0.696467,-0.037531
3600,229,0.2838,-29.1000,-13.0349,18.9000,21.8996,0.044197,12.670516,-0.039971
3700,230,0.3217,-29.8000,-11.7026,19.0000,21.6957,0.111946,13.718101,-0.042651
3800,230,0.3043,-29.6000,-12.1474,19.6000,21.7217,-0.033033,3.416320,-0.039721
3900,227,0.2952,-29.6000,-12.7727,18.6000,22.1101,0.342585,0.136796,-0.038382
4000,223,0.2780,-29.0000,-13.1825,17.7000,22.3274,-0.642748,1.178040,-0.036829
4100,223,0.2646,-28.8000,-13.7978,19.0000,22.4484,-0.084870,8.178866,-0.039352
4200,229,0.3362,-29.0000,-11.2900,19.2000,21.8908,-0.427386,0.927407,-0.037891
