Bob Training On size: w=8, h=8, c=4
batch,num_episodes,win_rate,min_score,avg_score,max_score,avg_length,actor_loss,value_loss,entropy_loss
0,6,0.0000,-21.4000,-21.2667,-21.2000,32.0000,1.097854,7.839322,-0.042142
100,627,0.0112,-21.8000,-20.8530,17.0000,31.8772,-0.278235,0.009415,-0.020219
200,627,0.0128,-21.6000,-20.7834,16.4000,31.8820,-0.096690,0.007361,-0.013471
300,627,0.0096,-21.4000,-20.8603,15.8000,31.9250,-0.010379,0.013758,-0.012733
400,631,0.0444,-21.6000,-19.7388,16.2000,31.6846,-0.086059,0.016568,-0.010572
500,637,0.1052,-21.6000,-17.4603,16.8000,31.4035,0.017326,2.421680,-0.009860
600,649,0.1726,-21.4000,-15.2120,15.8000,30.8089,0.177551,2.266710,-0.009952
700,658,0.1991,-21.4000,-14.0942,15.8000,30.4271,-0.042666,2.199728,-0.009275
800,680,0.3074,-21.4000,-10.3124,16.0000,29.4029,-0.045035,4.460989,-0.009577
600,687,0.2707,-21.6000,-11.2964,17.2000,29.1121,-0.022910,5.482433,-0.009662
700,784,0.4630,-21.6000,-3.9408,17.2000,25.5013,-0.166241,7.305132,-0.009924
800,842,0.5748,-21.4000,0.4525,17.4000,23.7447,-0.324633,11.022100,-0.011493
900,838,0.5907,-21.6000,0.9487,18.2000,23.8640,-0.366784,9.902257,-0.015012
1000,907,0.6880,-21.4000,4.6318,18.2000,22.0485,-0.117498,9.369106,-0.005663
1100,942,0.7473,-21.6000,7.0219,17.4000,21.2251,-0.051720,7.791369,-0.002345
1200,969,0.7709,-21.4000,7.9802,17.4000,20.6543,-0.030258,2.096129,-0.001405
1300,961,0.7742,-21.4000,8.1070,18.0000,20.8075,-0.046456,4.159678,-0.002744
1400,988,0.8087,-21.4000,9.3385,17.4000,20.2520,0.006998,4.044977,-0.002089
1500,998,0.8136,-21.4000,9.6425,17.4000,20.0381,-0.023391,5.918715,-0.001732
1600,985,0.8041,-21.4000,9.2408,17.4000,20.3015,0.039405,6.050694,-0.001447
1700,988,0.8087,-21.4000,9.3955,17.4000,20.2439,-0.028623,6.510733,-0.002709
1800,980,0.8020,-21.4000,9.1041,17.4000,20.4031,-0.045930,5.463881,-0.001774
1900,990,0.8101,-21.4000,9.4566,17.4000,20.2111,-0.005866,2.923754,-0.001762
2000,984,0.7947,-21.4000,8.8780,17.4000,20.3242,-0.012876,3.948937,-0.001292
2100,994,0.8189,-21.4000,9.7549,17.4000,20.1006,-0.029389,6.585297,-0.001233
2200,998,0.8317,-21.4000,10.2427,17.4000,20.0521,-0.039133,2.687560,-0.001495
2300,965,0.7720,-21.4000,8.0019,17.4000,20.7233,-0.090424,3.648592,-0.001356
2400,984,0.8049,-21.4000,9.2589,17.4000,20.3384,0.006239,1.961558,-0.001737
2500,980,0.7959,-21.4000,8.8271,17.8000,20.3980,-0.017436,2.290232,-0.001563
2600,976,0.7889,-21.4000,8.6068,18.0000,20.4949,-0.024840,3.818375,-0.001668
2700,976,0.7869,-21.6000,8.5865,17.4000,20.4723,0.003382,3.938304,-0.001602
2800,988,0.7986,-21.6000,9.0547,17.4000,20.2662,0.028669,3.271550,-0.001292
2900,984,0.7978,-21.4000,8.9530,17.4000,20.3283,0.021030,1.997393,-0.001047
3000,990,0.8131,-21.4000,9.5451,17.4000,20.2020,-0.029359,1.672269,-0.001117
3100,980,0.8020,-21.4000,9.1639,17.2000,20.4071,0.016873,3.061568,-0.001103
3200,985,0.8051,-21.4000,9.2473,17.2000,20.3025,0.025070,7.064950,-0.001818
3300,1045,0.8488,-21.4000,11.0201,17.4000,19.1129,0.001321,3.946658,-0.001576
3400,1140,0.9307,-21.4000,14.1460,17.4000,17.5632,-0.024469,0.075946,-0.001432
3500,1127,0.9148,-21.4000,13.6467,17.4000,17.7436,0.034872,0.152377,-0.001207
3600,1107,0.8916,-21.4000,12.7799,17.6000,18.0741,0.032530,1.728841,-0.001654
3700,1135,0.9286,-21.4000,14.1396,17.4000,17.6132,0.005962,0.088875,-0.000746
3800,1121,0.9099,-21.4000,13.4382,18.0000,17.8421,-0.002289,1.922826,-0.001892
