Bob Training On size: w=20, h=5, c=4
batch,num_episodes,win_rate,min_score,avg_score,max_score,avg_length,actor_loss,value_loss,entropy_loss
100,250,0.5400,-15.0000,-0.4200,20.0000,39.8520,0.541088,0.193402,-0.045464
200,256,0.5430,-15.0000,-0.5664,20.0000,39.0703,-0.345587,0.961573,-0.048444
300,252,0.5000,-15.0000,-1.6667,20.0000,39.6389,-0.061432,3.838074,-0.050841
400,257,0.5214,-15.0000,-0.6031,20.0000,38.9416,-0.071449,0.419298,-0.048022
500,243,0.4568,-15.0000,-2.2840,20.0000,41.2881,-1.004967,0.488593,-0.045229
600,251,0.5179,-15.0000,-0.5777,20.0000,39.8327,0.101464,0.920927,-0.044417
700,246,0.4634,-15.0000,-1.7073,20.0000,40.5976,-0.173991,0.684526,-0.048336
800,247,0.4575,-15.0000,-2.9960,20.0000,40.5506,0.567616,0.837928,-0.045325
900,248,0.4718,-15.0000,-2.1169,20.0000,40.2661,0.288877,1.677352,-0.047264
1000,247,0.4980,-15.0000,-0.7895,20.0000,40.4089,0.073315,1.857008,-0.048206
1100,242,0.4545,-15.0000,-2.3140,20.0000,41.3967,-1.164265,0.301223,-0.044999
1200,254,0.5157,-15.0000,-0.9055,20.0000,39.4016,0.035109,3.643424,-0.049656
1300,244,0.4549,-15.0000,-2.3975,20.0000,40.9508,-0.175256,3.076980,-0.048597
1400,243,0.4321,-15.0000,-3.3951,20.0000,41.0905,0.186573,0.491377,-0.048911
1500,249,0.4900,-15.0000,-1.7671,20.0000,40.1004,0.406571,0.341121,-0.045589
1600,251,0.5020,-15.0000,-1.1952,20.0000,40.0159,-0.629925,3.764204,-0.051502
1700,246,0.4878,-15.0000,-1.8293,20.0000,40.6138,-0.352716,1.520641,-0.046811
1800,250,0.5120,-15.0000,-0.3800,20.0000,40.0200,0.255337,0.405332,-0.046014
1900,244,0.4795,-15.0000,-2.0287,20.0000,40.8648,-0.916296,0.482016,-0.045401
2000,248,0.5040,-15.0000,-0.5645,20.0000,40.2782,-0.013469,0.487541,-0.044704
2100,250,0.5080,-15.0000,-0.5800,20.0000,40.0760,0.303572,1.652880,-0.049275
2200,251,0.4900,-15.0000,-1.5538,20.0000,39.8008,-0.625449,0.695403,-0.044860
2300,255,0.5216,-15.0000,-1.0980,20.0000,39.3686,-0.103513,3.956363,-0.047263
2400,250,0.5280,-15.0000,0.3000,20.0000,39.8680,0.201780,1.569980,-0.048735
2500,247,0.4818,-15.0000,-1.2348,20.0000,40.5506,-0.656541,0.092999,-0.045212
2600,240,0.4125,-15.0000,-3.6875,20.0000,41.6458,-1.026607,0.224188,-0.044920
2700,248,0.5000,-15.0000,-1.1895,20.0000,40.3266,0.080540,0.753020,-0.048834
2800,252,0.5159,-15.0000,-1.5278,20.0000,39.6151,-0.438843,3.051421,-0.051122
2900,243,0.4527,-15.0000,-2.7366,20.0000,41.2922,0.577885,0.067066,-0.045759
3000,251,0.4980,-15.0000,-1.5737,20.0000,39.6733,-0.206981,0.650597,-0.046114
3100,240,0.4250,-15.0000,-3.2500,20.0000,41.7208,0.895857,0.314232,-0.045221
3200,247,0.4737,-15.0000,-1.8826,20.0000,40.6194,0.272522,3.949458,-0.049975
3300,244,0.4631,-15.0000,-1.9877,20.0000,40.9057,-0.060145,2.112004,-0.048701
3400,247,0.4899,-15.0000,-1.2551,20.0000,40.5101,-0.276444,0.649795,-0.044701
3500,248,0.4839,-15.0000,-1.9960,20.0000,40.2863,-0.362914,2.444199,-0.047016
3600,250,0.4880,-15.0000,-1.5200,20.0000,40.0560,0.241300,3.600876,-0.050944
3700,248,0.5081,-15.0000,-0.6653,20.0000,40.2782,-0.032156,0.036585,-0.044944
3800,245,0.4449,-15.0000,-2.7959,20.0000,40.8000,0.320434,0.043712,-0.045407
3900,250,0.5080,-15.0000,-0.3400,20.0000,39.9520,-0.007066,0.294254,-0.047949
